text;label
"He refers to the Kingdom fifty-two times,  	while	  Mark uses it nineteen times";0
"French and Fisher decided to descend  	while	  Milne and Prentice continued";0
"some routes are suitable for gentle family outings  	while	  others cross high passes";0
"Deep safe water was a dark royal blue,  	while	  over a coral reef the sea shaded to green ";0
"Mine had the same amount,  	while	  Thessy's only contained a hundred";0
"The twins are only entitled to the income,  	while	  Barbara and I control the capital";0
"Bellybutton was pressure-hosing a hull across the yard,  	while	  McIllvanney was evidently taking another day off";0
"Since then, Jah has had another three children,  	while	  Neneh has stepbrothers and sisters in LA from an earlier relationship";0
"Half of the volunteers stay in one place,  	while	  the other half tour the neighbourhood";0
"We washed the blood-stained floors,  	while	  my wife and other missionary workers helped in the wards ";0
"Some of the outbuildings are used for staff accommodation,  	while	  the remainder still serve their original functions";0
"Dean Martin, Sammy Cahn and Tony tried to calm her down  	while	  Sinatra reached for his car radio and called for the police";0
"At best you could offer them your experience and maturity  	while	  they offer their enthusiasm and energy";0
"Swahili language broadcasts took up sixty-three per cent of the time,  	while	  the rest was in English";0
"One or two of them may grab your arms  	while	  a third gets ready to hit you from the front";0
"He was a rich farmer now,  	while	  Doyle was still dirt poor ";0
"He buried himself in work,  	while	  she filled every hour of the day playing tennis";0
"All I'm allowed to do is study  	while	  the others do what they like";0
"The Seville variety is mainly used for marmalade,  	while	  the rest are for ordinary eating and cooking";0
"She called him Fred  	while	  he addressed her as Gladys";0
"Diana was due back in Britain early today  	while	  Charles continued his Far East tour";0
"while	  waiting in the casualty department he heard a news flash";0
"Diana will go back to Kensington Palace  	while	  Charles goes to the Prince's Trust pop concert";0
"He celebrated by going out hunting,  	while	  she was clearly determined to enjoy herself";0
"Some parts of the world had night  	while	  other parts had day";0
"The bad news for the average householder is written large,  	while	  the good news is in small print";0
"Macdonald was himself expelled from the country,  	while	  Lin Jie was imprisoned for his alleged  treason";0
"Teachers were out moonlighting,  	while	  their students were trying to make some money";0
"He is stoical and resigned,  	while	  his father is emotional";0
" Some types are self-locking,  	while	  other will need taping up";0
"For several years she continued with her textile career  	while	  Dmitry struggled with various groups";0
"Adidas managed to keep their cool  	while	  all about them were losing theirs";0
"Others believe hesitancy indicates errors in language processing,  	while	  yet others claim it is a stylistic device that conveys a message";0
"Men may feel women don't make their intentions clear,  	while	  women may feel men are too direct ";0
"The sister stood back  	while	  the little boy did as he was told";0
"Some children may be submissive to this approach  	while	  others fight back ";0
"Some fathers say that their child does as he's told  	while	  the mother complains that she has no control";0
"Sometimes their demands and requests invoke an aggressive response from the child  	while	  in other families the child just ignores the request";0
" Some breastfed babies may have eight feeds in twenty-four hours  	while	  others may have thirty feeds in the same time";0
"one bed will knit every row,  	while	  the opposite bed knits one row and tucks the next";0
"Andrew was away at sea for weeks on end,  	while	  Fergie, pregnant with Eugenie, went out of control";0
"The Bank of England is directly controlled by the Government,  	while	  the Bundesbank claims independence";0
"Ceaucescu lived in luxury at the palace  	while	  Romanian workers starved";0
"But since that match we have progressed,  	while	  Liverpool have taken a step back";0
"Jerry recently gave a perfect family interview  	while	  Mick refused to take part";0
"Michael Gambon is a fine enough actor to convey that charisma  	while	  being utterly ruthless at the same time";0
"This second method checked letter strings in a lexicon  	while	  selection was made amongst the possible alternative letter strings";0
"Armchair travellers will be riveted to their seats  	while	  the more adventurous will get itchy feet";0
"The female sits inside the nest  	while	  the male goes off collecting nest material";0
"In one direction the carriage will knit,  	while	  in the other the needles will make the tucking movement";0
"There are usually reasons why some ideas take hold and persist  	while	  others fail to do so";0
"one of whom was born in the town  	while	  the other went to school here:";0
"the first may need to change rapidly,  	while	  the latter change only slowly";0
"Open University pass degrees require six credits,  	while	  an honours degree requires eight";0
"the numbers of girls opting for science increased,  	while	  in others they decreased";0
"one had A levels in physics, maths and English,  	while	  two had A levels in geography";0
"Subordinates want to be left alone  	while	  their superiors want no surprises";0
"In manufacturing, for example, the yardstick was output  	while	  marketing aimed for market share";0
"Edith had lost weight  	while	  other pregnant women bloomed";0
"the service class continued to grow  	while	  the manual working class contracted";0
"Thus some authorities employ a team of inspectors  	while	  others use a team of advisers or organisers";0
"The former group is largely made up of locals  	while	  the latter mainly comprises newcomers";0
"Sometimes working-class residents will live on peripheral council housing estates  	while	  older period dwellings are taken over by the middle class";0
"the middle classes have organized several theatrical and musical groups,  	while	  the working class belong to the sports clubs";0
"some have capital from the sale of housing in more expensive locations  	while	  others are in competition for cheaper housing";0
"Frequency is one important aspect of bus services,  	while	  costs, convenience, reliability and network pattern are others";0
"similarly some people are defined as criminals  	while	  others are seen as law-abiding";0
"A bad year was a disaster to the small peasant  	while	  it might well benefit the large farmers or merchants";0
"For an upward movement the massive response shown below is given while	  for a downward movement only two impulses result";0
"The former are offences punishable by imprisonment for five years or more  	while	  the latter are those punishable by a term of two months";0
"Males have a blue face, especially on the cheeks,  	while	  females do not";0
"Many insects can detect ultraviolet light,  	while	  the vision of the common goldfish ranges from ultraviolet to far-red";0
"Some live communally,  	while	  others live alone for much of the year";0
"Half of the students had strong magnets on their heads,  	while	  the rest wore non-magnetic metal bars";0
"The lower frequencies penetrate further, scanning a wider area,  	while	  the higher frequencies bounce off very small objects";0
"most moths are active during the night,  	while	  their relatives, the butterflies, take the day shift";0
While he was working, he often listened to music;1
While I was cooking dinner, the phone rang;1
While the phone was ringing, I was making lunch;1
while I was living in England I took a course on english language ;1
While the children were playing outside, a fire broke out;1
While you’re waiting for the bus, you can watch people;1
I’m going to study while you’re gone;1
While we were talking, someone came into the room and started talking loudly on their cell phone;1
While driving down the street, he saw an accident and had to stop his car immediately;1
While studying, my phone rang, and I answered it without looking at who was calling me;1
While away, your dog got into the trash can and ate all of your garbage;1
While he was working on his computer, he heard a knock at the door and went to answer it;1
While walking down the street, a man came up behind her and grabbed her purse from her shoulder;1
While talking to my friend on the phone, my cat started meowing at me for food, so I put him off for a moment;1
While the weather is nice, I will go to the beach;1
I have been working on this project while you were away;1
While he was taking a shower, I cleaned up the kitchen;1
While she was sick, she didn’t go to work for a month;1
While we are waiting for our food to arrive, do you mind if I tell you a story;1
While talking on the phone, he suddenly hung up without saying goodbye;1
While watching TV in my room, someone knocked at my door;1
While I was waiting for my hair to dry, I decided to write a letter;1
While he was eating dinner, he heard a knock at the door;1
While you were sleeping, I made breakfast;1
While eating my lunch, my phone rang, and my friend wanted to meet up for coffee after work today;1
While you were at work, I cleaned up the house and did your laundry ;1
While running errands, he went into her room and snooped around her closet;1
While walking through Central Park last weekend, we spotted a bird that looked like a peacock ;1
While we were eating dinner at home last night, our phone rang;1
While he was away, his wife had a baby boy;1
While we were discussing the matter, the doorbell rang;1
While eating lunch, my brother came in and sat beside me;1
While you were out of town on vacation, your sister took over as president of your company;1
While sleeping, his dog jumped on him and woke him up ;1
While she was sleeping in her bedroom after having a long day at work, her husband snuck into their bedroom with flowers and chocolates;1
While we were waiting for our order to be ready, we made small talk with our waiter;1
While waiting for your computer to boot up, you can check your email or surf the web;1
While she was talking on the phone, her daughter was texting someone;1
While we were driving through town, I noticed that a lot of stores were closed for good;1
While waiting for your food at a restaurant, do you ever look around and wonder what other people are having;1
While walking around town this summer, try to notice all the people there;1
While writing this article, my dog kept me company by sleeping on my lap.;1
While it was raining, I decided to go for a walk in the park;1
While studying at university, I could not find time to do any extra-curricular activities;1
While driving on the highway, you should always be careful of other drivers who may be driving faster than you;1
While I was asleep, the rain stopped;1
While the book was on the table, John moved it to the shelf;1
While waiting for his mother, his son ran into the room and hugged him tightly;1
While reading this article, my brother came in and asked me to go out with him and his friends tonight;1
While waiting for your food to arrive at the table, you can look at the menu or read a newspaper or magazine that might be available at your table;1
While driving home from work last night, we saw a deer standing right next to our car on the freeway;1
While he was away on business, I had to take care of the kids alone;1
While waiting for my test results, I started worrying about the worst-case scenario;1
There is a lot of traffic while driving downtown Chicago;1
While you were sleeping, I was working;1
I was reading the newspaper while he was watching TV;1
She’s coming home from work while I’m going out for dinner;1
While I was watching TV, my friend called me;1
While she was making tea, her husband went to the market;1
While bathing in the river, a crocodile attacked him and ate him;1
While we were spending our vacation at Kanyakumari beach, we met our old classmates;1
While talking to my friend on the phone, my father entered the room and asked me what had happened;1
While I was out of town, my cousin took care of my dog;1
While he was away on business, I moved into his house and made myself at home;1
While the house was burning down around them, they continued arguing over who was responsible for starting the fire in the first place;1
I will buy a car while I am in college;1
While it is raining, we will not go to the beach;1
While eating dinner, they talked about their day at school;1
While in college, I will study hard and get good grades to get a good job when I graduate;1
While doing your homework tonight, please turn off the TV and go to bed early;1
While visiting us in California, we want you to have fun and enjoy yourself as much as possible;1
While she was on vacation with her family in Florida last summer, they went swimming every day at the beach near their hotel room;1
While the police were arresting the suspect, he resisted arrest.;1
While I was getting ready for work, I heard my phone ring;1
While you are away, your children will be well cared for by their grandparents;1
While he was away on business, his wife was lonely and bored at home with nothing to do ;1
While in New York, I went to the top of the Empire State Building;1
While you were gone, we did some spring cleaning and organized your closet;1
While we’re on this subject: do you want to go out for dinner tonight, or should we order;1
While I’m at it, let me ask you another question;1
While my mother was cooking dinner, I was watching TV;1
While he was studying in the library, she was exercising at home;1
While it was snowing outside, I stayed home and read a book;1
While they were talking on the phone, I took a walk by myself;1
While waiting in line at the grocery store, my husband went to get us some snacks;1
While camping in the mountains, it started raining and snowing;1
While sleeping last night, I cleaned up your room and made your bed because you had left it messy again;1
While driving down the street on his bike, he suddenly fell off and hurt badly;1
While he was away, his wife gave birth to twins;1
While in the hospital, her husband took care of their baby son;1
While at school, their mother baked cookies for their afternoon snack;1
My dad jogs every morning at 6 AM while listening to music on his iPod shuffle;1
While the storm raged outside, we sat in front of a warm fire;1
I’m going to learn while I’m away from home;1
While I was gone, my brother cleaned the house and washed all the dishes;1
While the children slept, their parents went out on a date;1
There are many things to do while you’re in towns, such as visiting museums and concerts;1
While I was in the store, I saw a beautiful dress;1
I don’t know what to do while waiting for the bus;1
It is scorching outside while I am writing this letter;1
While you were sleeping last night, there was a terrible storm outside our house;1
While reading a book, my brother entered my room and started playing with my toys;1
<Icarus stepped into Polly's office while she was putting on her lipstick;1
While I was walking peacefully down the street, a wild pigeon defecated on my shoulder;1
I felt very tired while we were eating;1
While I was a taking shower, my mother was cleaning the attic;1
The radiation is only strong while the phone is transmitting;1
They're making more money while retired ;1
What must then happen while negotiations are in progress;1
While you are Commissioner, European agriculture is in good hands;1
To copy, press thekey while dragging;1
While the selected object is being moved, a copy is generated;1
Nothing is going to happen to you while mommy is here ;1
Brigadier Robson was wounded in the leg while serving in Korea;1
Europe remained silent while the Kosovans protested peacefully;1
While that continues, these problems are not going to be solved;1
They were in sync for a while, but then they drifted apart;1
While you're pushing the clock, there's a few rules to obey;1
I don't want you to drive while you're so tired;1
While waiting for the food to arrive, we were happy to sit and chat in the relaxing surroundings;1
A coloring book and crayons kept her busy while they worked and talked;1
I used to make noises, keeping one hand on my throat while the other hand felt the movements of my lips;1
While we were in Boston we visited Bunker Hill, and there I had my first lesson in history;1
He got better while in the hands of the Spanish medical services who had undertaken to care for him;1
Mildred and I had our pictures taken while we were in Huntsville;1
I promised to keep still while she went to the house to fetch it;1
They sat her in front of a mirror while Felipa worked;1
Then it must have happened while I was asleep;1
While Simonides was outside, the roof of the house caved in and killed everyone;1
He made me sit in his armchair, while he brought different interesting things for me to examine;1
The flowers did not seem to give her pleasure, and she was very quiet while we stayed there;1
While he was thinking one thing in his brain, I was endeavoring to divine his thought in mine;1
Boris smiled almost imperceptibly while listening to his mother;1
While listening to these love stories his own love for Natasha unexpectedly rose to his mind;1
 He watched her while she wiped her hands;1
While Howie stood shyly by the door, she boldly stepped forward and introduced herself;1
She glided over to Howie's side and grasped his hand while he maintained a nervous smile;1
I told her Owen Bryce was killed while attacking someone ;1
I forced him to wait while we ate a late lunch;1
He brought three more bags while she spread the woodchips around the monument;1
She continued to type while I put in the call;1
I'd tell her real story, as much as she'd allow, while still maintaining her absolute privacy;1
She was sitting with Betsy and me while Quinn was talking gardening with Howie;1
you'd be welcomed to help with her while I do my house work;1
Betsy filled mother in on the recent happenings while I placed the second call to Brennan;1
We just had to do the most good possible while we had the chance;1
She can stay with Quinn and Martha while Julie is out here;1
You'll help Julie to register Molly at the Keene school while I make the plane reservation;1
Betsy carefully told her the dos and don'ts while she printed her boarding pass;1
Irv Goldman was in charge of their ill-conceived venture while it was running;1
Betsy spoke to Martha on the phone after dinner while Molly and I walked Bumpus;1
She turned abruptly and pulling my head with one hand, kissed me hard on the mouth while her other hand groped between my legs;1
he listened intently while I explained what I wanted him to do;1
While Martha was on the phone trying to get our air conditioning system checked, I had a few moments alone with my wife;1
it will help a lot more than doing nothing while this guy may be getting closer;1
Perhaps I'll utilize my secure room beneath the barn for the daughter while I interview the mother alone;1
All pertained to the earlier tests Howie and Quinn had undertaken together while Betsy and I were still in New York;1
You may stay back with your daughter while I arrange the details;1
He found Speck on the back porch, smoking a cigar while gazing at the glowing wheat fields;1
She's discovered quite a few annoying little powers of her own while you were gone;1
She'd been in the large storage room once while playing hide and seek long ago;1
Just learn to track them while we have Charles here;1
He sat and stared out the window while nibbling on a piece of cheese ;1
Something had happened last night while she slept;1
Dean was introduced as the new sheriff while Fred winked and the ladies laughed and clapped;1
The two chatted while Cynthia dried her hands;1
He lost sight of her while trying to find a parking spot;1
While both Deans were on their knees cleaning up the mess, the phone rang again;1
While Cynthia was writing down the dates, Jennifer bit her tongue and looked at Dean;1
He had driven most of the two hours they were together while Patsy slept.;1
Back at the house, Carmen prepared the chicken for the oven while Destiny sat in her high chair playing with some cereal;1
Finally, while he was sleeping, she took a shower and pulled on a long nightgown;1
She'd missed nature while staying at the penthouse;1
There were several women sitting and talking while choosing delicacies from large silver trays;1
You stay here with him while the world falls apart around you;1
I fell asleep while I was watching television;1
It started raining while I was waiting for the bus;1
The phone always rings while I'm having a shower;1
My wife walked the dog while I washed the car;1
 I'll tidy the house while you are at work;1
They were grinning and watching while one man laughed and poured beer over the head of another;1
Please light the fire while I'm cooking;1
I stay inside while it's raining ;1
He tumbled on a steep slope while skiing;1
My parents hassled me a lot about doing my homework and stuff while i was growing up;1
i got a bone caught in my throat while eating a salmon steak last night;1
A plan gelled in my mind while i was sitting on the bus this morning;1
She shed tears while listening to the story;1
While i was cleaning out my desk, i came across this old picture;1
Sail while the wind blows;1
I spilled the juice while I was pouring it;1
While he was in paris attending a conference, he took time off the see his parents;1
i filled the kettle While she was talking ;1
sarah and i had a great time while the kids were away ;1
They had control of the home while their husbands were away;1
We need more places like that, where one person can catch up on breakfast while the others have lunch;1
In her spare time she has taken up crochet and ceramics, while finalising plans for her latest business ventures ;1
He was born in Groningen while his father held the chair of mathematics there;1
Yesterday afternoon, while at work, I got up from my desk and stubbed my toe;1
Officials say the helicopter clipped a TV tower guide wire while flying in heavy fog;1
Lisa slipped while getting up from her en-suite toilet ;1
she made her own break while studying at Durham;1
"Let's have some wine  	while	  we think about food";1
"Read that  	while	  I get you a drink";1
"They closed it  	while	  the really major stuff was going on";1
"She studied it  	while	  waiting for someone to appear and serve her";1
"The doorbell had sounded several times  	while	  she was changing";1
"Why don't you sit there and have a rest,  	while	  I clear up";1
"Loretta smiled watching Jamie out of the corner of her eye  	while	  she poured whisky";1
"She crunched through toast and marmalade  	while	  Rory had a shower";1
"Why don't you clear away  	while	  me and Martin have a chat";1
"There was silence  	while	  Bartocci thought through the implications of this remark";1
" I wrote it  	while	  the text was still fresh in my mind";1
" A preliminary investigation, completed  	while	  Zen was still present";1
"Give her one for me  	while	  you're down there";1
"He was kidnapped, apparently,  	while	  taking a pee in the pub ";1
"do you want to keep your eyes shut  	while	  I get you up to the roof";1
"Why don't you make us some fresh tea  	while	  I have a go at this";1
"He took a seven-year lease on the place  	while	  I was there ";1
"Eggar was sitting at the desk  	while	  the Legation's doctor taped his right hand";1
"you can have one of them  	while	  you're here";1
"The barber sat on the railings  	while	  his customers stood patiently in front of him";1
"Then one stood guard over her  	while	  the other two searched the house";1
" Don't forget that  	while	  dieting it is important to maintain a good level of physical exercise";1
"Do not smoke or eat  	while	  clearing up the mess";1
"We want to keep him busy  	while	  we are waiting to see what happens with Hodkinson ";1
"here never were any courses  	while	  he was at Murrayfield";1
"In 1988 a statue fell on his hand  	while	  he was building a fountain at his Windsor home";1
"He died after an incident  	while	  working at a house in Beech Grove Road";1
"I personally don't like to eat them  	while	  I'm drinking ";1
"The youngster fell  	while	  playing on a haystack at his grandmother's farm";1
"Two of them blocked her exit from the car park  	while	  the third smashed the car window to grab her handbag";1
"The line was closed for about half an hour  	while	  firemen dealt with the blaze";1
" he had tried cannabis during the previous weekend  	while	  driving in Catterick Garrison with a friend";1
"They will also abolish tax relief for private health insurance  	while	  protecting the rights of existing policy holders";1
"The accident happened on March 14  	while	  15 oil workers were being ferried 200 metres from an oil platform";1
"A confused old man died  	while	  walking along the centre-line of a main road on a foggy December";1
"The road, which is popular with tourists, was closed  	while	  the men were cut free";1
"I do my thinking out  	while	  driving along";1
"One vehicle was destroyed in Brierton Lane  	while	  a blaze involving another in Abigail Walk was out on their arrival";1
"The burglars searched all the rooms  	while	  the owners were away";1
" A shower unit caught fire  	while	  a woman was using it at her home ";1
"The incident happened at about 2pm yesterday,  	while	  a resident was carrying out a routine domestic chore";1
"Nine more were taken in as a precautionary measure  	while	  firefighters ventilated the building";1
"His role as peacemaker came about  	while	  working as an electricity consultant ";1
"I kept on writing poetry  	while	  I was in hospital";1
"his fiancee was attacked  	while	  walking home ";1
"I was just numb  	while	  it was happening";1
"I'm just hoping I'll be able to get a job  	while	  I'm out there";1
"We want to do as much as we can  	while	  we have a contact over there";1
"while	  we are undertaking that project we will need to accommodate the residents";1
"It was fine  	while	  they had their own flats ";1
" I had better do it now  	while	  I have the chance";1
"We shall do this  	while	  continuing to increase spending on the essential public services";1
"She met him  	while	  on a return visit to Canton";1
"Two weeks ago a mother was seriously hurt in a crash  	while	  taking her three children to school";1
"I am hoping to improve my English  	while	  I am here";1
"Rocky the guard dog was drugged  	while	  the thieves broke into locked tack rooms";1
"Miss Earley said a teenage thug broke in  	while	  her grandmother was in the house";1
"Mr Tweddle said the driver parked  	while	  his wife went into a shop";1
"Christine Foster's home was broken into  	while	  she was in hospital";1
"He disappeared from a parking lot  	while	  waiting for a Mafia contact";1
"He died last week when his parachute failed to open  	while	  filming for the BBC series";1
"The 46-year-old married man collapsed in freezing fog  	while	  walking";1
"Most of their drug abuse took place  	while	  they were at home on leave";1
"It is believed the two men slipped on ice  	while	  descending";1
"He was stabbed in the early hours of 6 February  	while	  walking in Whitehouse";1
"I was going to jump up and look in the trailer  	while	  it was tipping";1
"He said he had worked out his political philosophy  	while	  still a student";1
"James disappeared  	while	  shopping with his mother";1
"His first books were written  	while	  he was a correspondent for Time magazine";1
"There must be checks and balances  	while	  power-sharing is being implemented";1
"The killers apparently knew this and shot him  	while	  he was travelling between the two sites without a police escort";1
"I thought they were going to throw me out  	while	  the car was moving ";1
"Responsible parents don't smoke  	while	  they are near their baby";1
"Do you wanna drink  	while	  we're here";1
"He was practically running the department  	while	  I was working on the store for him";1
"Ballater explained Marshall's background  	while	  Rose listened silently";1
"They sat and watched her  	while	  Greg paced the room with exaggeratedly heavy footsteps";1
"I had had no intention of touching it  	while	  Charlie Trumper was still away at war";1
"I read through the papers slowly  	while	  Daphne poured herself a sherry";1
"Then he was placed  	while	  still alive";1
"Fiona disappeared in August 1989  	while	  on a first wedding anniversary holiday in France ";1
"I'll keep this in my hand  	while	  we speak";1
"Two men entered the shop  	while	  the driver waited in the car";1
"He made the claim  	while	  giving evidence to the Employment Select Committee";1
"One fire engine was damaged as crews used it as a barrier  	while	  they tried to extinguish the fire ";1
"A driver will be tempted to take a risk  	while	  there is no apparent police presence";1
"Often Ann is juggling calls  	while	  helping visitors";1
"There will be some disruption to traffic  	while	  the work is in progress ";1
"they can explore the world of Science  	while	  playing in sand or water";1
"One instructor paddled off  	while	  the other stayed to help me get the canoe out ";1
"They'd left Jamie with her  	while	  they went on a business trip across the country";1
"There one had to stand for a moment  	while	  one's name was read ou";1
"she won the ladies prize  	while	  on a dancing holiday at a holiday camp";1
"Then they were whisked off to the museum,  	while	  we stayed at the hotel waiting for news of our flight";1
"I was appointed to, to Africa  	while	  I was still in college ";1
"Phyllisia faced many trials  	while	  she was growing up in Harlem";1
"They're all cooking  	while	  you're there";1
"I've tried to make it  	while	  you were working";1
"I bought her some fruit  again while	  we were waiting for the train";1
"We'll get it in town  	while	  we're there";1
"Quite happy for you to stay out the way  	while	  I do it";1
"I'm going this morning  	while	  Jim's at home ";1
"You go to mummy  	while	  I close the other car door ";1
"I'll sit on this seat while	  you tell me what you can see";1
"it was easy to start off the other one  	while	  I was  talking to your mother";1
"Can you stop  	while	  I just glance at this";1
"Did you not what wait  	while	  we were on holiday";1
"Wait  	while	  your dad's out of room";1
" Eat those  	while	  I do the bacon ";1
" I'll get some  	while	  I'm out ";1
"Well you must have been going during the day  	while	  I was at work then";1
"Didn't you do it  	while	  I was out";1
"there's been a great pause on it  	while	  you went to see to the baby";1
"You can do that  	while	  I put the washing out";1
"I'm putting my lipstick on  	while	  I'm waiting for that";1
"do not increase your speed  	while	  being overtaken";1
"Shall I hold that for you  	while	  you put your coat on";1
"You can play in the garden  	while	  I'm away ";1
"You can look at it  	while	  we're sitting here";1
"I'll have to do it	 while	  you're at school";1
"I'll wash up dear  	while	  you watch the telly";1
"do it now  	while	  you're young";1
"I can't drag away from it,  	while	  you're doing that";1
"I'll sort something out  	while	  I've got some small change in me purse";1
"shall we go and sit in the other room  	while	  daddy finishes the washing up";1
"Have your cup of coffee now,  	while	  it's quiet";1
"I'll leave you  	while	  you answer the phone";1
" She couldn't have done anything to him  	while	  he was abusing her ";1
"those two were sitting there  	while	  I dressed";1
"someone's bound to ring  	while	  I'm sitting here";1
"what did you say  	while	  all this was going on";1
"dad can start packing his lunch up  	while	  I wash up ";1
"He must have had four glasses  	while	  I was there";1
"Can you hold that a minute for me  	while	  I get up";1
"They went over all,  	while	  they were doing this work";1
" I got it  	while	  I was working in Leicestershire";1
"you can eat them  	while	  I'm getting your pyjamas ";1
"I'm just tidying up a bit  	while	  you're singing";1
"they put it in the middle  	while	  you're waiting for the film";1
"just mind your head a minute  	while	  I open the cupboard";1
"Can you get the pressure cooker out  	while	  you're in there please";1
"Get someone  	while	  I'm not here";1
"Get me a glass of water  	while	  you're in the kitchen";1
"Do your own thing  	while	  you can";1
"I went to work  	while	  he was in hospital";1
"they're going to keep it open  	while	  they try and find a buyer for it";1
"I remembered it  	while	  I was walking round the shop";1
"Can you keep an eye on him  	while	  I'm doing this dinner please";1
"I was bitten by a lot of mosquitoes  	while	  I was in East Africa";1
"I've kept in close touch with the incident  	while	  it was happening";1
"Could you take over  	while	  I go and have my lunch";1
"We're actually trying to let people have fun  	while	  they're doing this";1
"They can do it  	while	  they're waiting";1
"Wait a minute  	while	  I finish";1
"Anything else you'd like  	while	  I'm up";1
"I will go down there  	while	  it is still light";1
"The young composer practises his scales  	while	  waiting for a big break";1
"Cameron's stepmother played the cello  	while	  he stood with his arm around Alexia";1
"John Bartram lost his parents  	while	  still young";1
"They received food in the town square  	while	  a band played the Star Spangled Banner";1
"The National Farmers' Union welcomed the proposal  	while	  awaiting details of how much money farmers would get";1
"I was unable to write  	while	  wandering about Africa";1
"He dropped back down to his cabin  	while	  she changed";1
"Later on, younger guests stayed on for disco dancing  	while	  we walked back to our apartment ";1
" A playground and playhouse keep the tots happy  	while	  the teenagers have a ball with a whole host of absorbing activities";1
"It was something to look forward to  	while	  the hours ticked by";1
"Maggie and Tom walked away, heading towards her house,  	while	  Cyril and Susan headed for Susan's";1
"Do come to the hall for a cup of coffee or tea  	while	  you are waiting";1
"Alfred has washed and tidied away the tea things  	while	  keeping an eye on the shop";1
"She mentioned this to the barmaid  	while	  obtaining the beer";1
"He told the gatekeeper to keep vigil  	while	  he went back to the station for assistance";1
"He had heard a heated exchange between Day and William Tidbury  	while	  they were in custody at Newbury";1
"It really does seem to ease their breathing  	while	  they sleep";1
"The older woman and two younger work  	while	  the three girls dance around";1
"I had worked hard  	while	  I was on Amantani";1
"People prefer to be looked at  	while	  you are talking";1
"Some people discover this element of themselves  	while	  still very young";1
"Hold your breath for ten seconds  	while	  you have a good stretch";1
"I am staying for a few days at the Dale End Hotel  	while	  I explore the district";1
"She described carefully what had happened  	while	  she was in Horsfall Woods";1
"I'm going to finish getting my Nature collection  	while	  we're here";1
"Carol and Gillian waited patiently  	while	  the hall slowly emptied";1
"There may then be a break of a few days  	while	  participants work to devise a training session";1
"There was a pause  	while	  Ryan tried to remember where he had got to";1
"the boys drift into and out of minor delinquencies  	while	  hanging around the streets in groups";1
"A little light patter  	while	  she looks for the file";1
"I'd closed my eyes  	while	  she was cutting";1
"I've had time to think  	while	  I've been away";1
"I hadn't time to keep up with them  	while	  Daddy was so ill";1
"you'll have to stay here  	while	  I dash home ";1
"while	  I was there an insurance investigator called Tom";1
"Let me take the dress to Donna  	while	  you find something else to put on";1
"They sat for a while in thoughtful silence  	while	  the shower passed from the surface of the lake ";1
"There was a long further silence  	while	  they walked on nearly half a mile without speaking";1
"They were uneasy to think that he had passed so close  	while	  they were sleeping";1
"They waited  	while	  Crane trotted his horse across to the Tower";1
"Let's go  	while	  the torch is burning";1
"One needs to take it  	while	  it's there";1
"I chatted with her  	while	  I weighed the potatoes";1
"I stayed at home as much as possible  	while	  I took massive doses of testosterone";1
"So people can sniff  	while	  walking around";1
"What additional training have you had  	while	  working";1
"Show the candidate to the door and say goodbye  	while	  shaking hands";1
"It is essential to do this  	while	  the interview is still fresh in your mind";1
"Do not let the sun go down  	while	  you are still angry";1
"For example, one animal could be removed from a collection  	while	  the children close their eyes";1
"Many statements about direction will be made by children  	while	  they are pushing and pulling";1
"She couldn't write  	while	  she was at Bristol";1
"They can cover the cost of car rental  	while	  your car is out of action";1
"They will help you not to feel isolated or depressed  	while	  you are ill and away from home";1
"The first real scare came  	while	  flying over the Mediterranean";1
"I used to expect an almost daily kill of ground predators  	while	  trapping burrow systems";1
"It can be dangerous for one to stay with his gun  	while	  the other returns to the task of retrieving the ferrets ";1
"She couldn't sit around doing nothing  	while	  she waited";1
"We can talk  	while	  I get dinner";1
"Fortunately he had the room to himself  	while	  he pursued his investigations";1
"Several hours passed  	while	  he sat there";1
"he died  	while	  committing adultery";1
"Then one day she found her mother's pills  	while	  tidying her bedroom";1
"It was a message left for me  	while	  I was out";1
"It's easier to walk along outside  	while	  we are in the station";1
"There was a long pause from my point of view,  	while	  the lights began flickering in the office";1
"I slept for a couple of hours and was awakened  	while	  it was still dark ";1
"It can be done also  	while	  the train is moving";1
"I'd been indulging in good heart exercise  	while	  sitting still";1
"There was a quiet period  	while	  she put down the receiver and wrote her notes";1
"Delaney patiently waited  	while	  the operator re-established the link";1
"He had to do it now,  	while	  it was still illuminated";1
"They stared at him in gathering alarm,  	while	  his own fears abated";1
"He drove with one steady hand  	while	  the other held the gun pressed hard";1
"you could take Mum-in-law shopping on a Saturday  	while	  he's at the match";1
" Lindy was quite happy to look after our bags  	while	  we stocked up on provisions";1
"Too many people nowadays seem to eat  	while	  watching television";1
"The following November another officer entered his studio  	while	  he was at work";1
"He then had to stay in prison for two months  	while	  a schedule of his debt was prepared";1
"He had to swear to obey the rules  	while	  diligently instructing the children ";1
"She began some complicated reckoning on her fingers  	while	  Phoebe and Jess watched in mutual astonishment";1
"Jed read the statement three times  	while	  he was eating breakfast that morning";1
"Jed sat on the green plastic chair  	while	  Mitch selected the needles";1
"he almost never talked  	while	  he was working";1
"He just showed up out of the blue one day  	while	  Nathan was working";1
" Lumberjack lay panting in the dirt beside him  	while	  he changed the oil";1
"They locked me out  	while	  they throw stuff at each other.";1
